Strain,Experimental_Stress,Model_Stress
2.51476,8.3568596462,1.4715160749197094
2.5166,8.40530668254,1.4715160749197094
2.51843,8.45149582724,1.4715160749197094
2.52026,8.50493321244,1.4715160749197094
2.52209,8.5487244321,1.4715160749197094
2.52391,8.60555671159,1.4715160749197094
2.52573,8.64819397602,1.4715160749197094
2.52754,8.71150268074,1.4715160749197094
2.52936,8.75832890244,1.4715160749197094
2.53117,8.81045896751,1.4715160749197094
2.53298,8.856394134,1.4715160749197094
2.53478,8.90729355733,1.4715160749197094
2.53658,8.9623411568,1.4715160749197094
2.53838,9.02071210411,1.4715160749197094
2.54017,9.05921857386,1.4715160749197094
2.54196,9.12161222608,1.4715160749197094
2.54375,9.16789775165,1.4715160749197094
2.54553,9.22460454284,1.4715160749197094
2.54731,9.27763993413,1.4715160749197094
2.54909,9.33408927571,1.4715160749197094
2.55086,9.3818913911,1.4715160749197094
2.55264,9.4349700405,1.4715160749197094
2.5544,9.4899439459,1.4715160749197094
2.55617,9.54568466308,1.4715160749197094
2.55793,9.59212216295,1.4715160749197094
2.55969,9.64984145073,1.4715160749197094
2.56145,9.70410977906,1.4715160749197094
2.5632,9.76328550948,1.4715160749197094
2.56495,9.81447473142,1.4715160749197094
2.5667,9.87321123891,1.4715160749197094
2.56844,9.92505756005,1.4715160749197094
2.57018,9.98028205114,1.4715160749197094
2.57192,10.03462753691,1.4715160749197094
2.57365,10.09224122553,1.4715160749197094
2.57538,10.14982861692,1.4715160749197094
2.57711,10.2119632775,1.4715160749197094
2.57884,10.2619930099,1.4715160749197094
2.58056,10.31977305884,1.4715160749197094
2.58228,10.37395711326,1.4715160749197094
2.584,10.42916473227,1.4715160749197094
2.58571,10.4846341087,1.4715160749197094
2.58742,10.54361326201,1.4715160749197094
2.58913,10.59867678859,1.4715160749197094
2.59083,10.65942173132,1.4715160749197094
2.59254,10.72455694793,1.4715160749197094
2.59424,10.78914127824,1.4715160749197094
2.59593,10.83802108616,1.4715160749197094
2.59763,10.90549523778,1.4715160749197094
2.59932,10.95481805621,1.4715160749197094
2.601,11.01721942435,1.4715160749197094
2.60269,11.08010900024,1.4715160749197094
2.60437,11.13746366356,1.4715160749197094
2.60605,11.20123216941,1.4715160749197094
2.60773,11.25757589642,1.4715160749197094
2.6094,11.32169314148,1.4715160749197094
2.61107,11.37553657556,1.4715160749197094
2.61274,11.44422135134,1.4715160749197094
2.61441,11.49802492791,1.4715160749197094
2.61607,11.56933573919,1.4715160749197094
